created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
Thu Apr 04 19:33:06 +0000 2019,1113887235537952769,1113887235537952769,"RT @INTEGRITYBC: Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INTEGRITYBC', 'name': 'IntegrityBC', 'id': 270517917, 'id_str': '270517917', 'indices': [3, 15]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1106635661849714689, 'id_str': '1106635661849714689', 'name': 'Ed Wood', 'screen_name': 'your_lname', 'location': 'unknown ', 'description': 'Trust nothing.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 66, 'friends_count': 201, 'listed_count': 0, 'created_at': 'Fri Mar 15 19:17:56 +0000 2019', 'favourites_count': 2028, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2352, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106669902851502081/2DVtoCyA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106669902851502081/2DVtoCyA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1106635661849714689/1554022458', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Thu Apr 04 16:10:44 +0000 2019', 'id': 1113836306247774208, 'id_str': '1113836306247774208', 'full_text': 'Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of the Liberal Party of Canada. Online amateur hour at the O.K. Corral brought to you by the worst Ottawa spinmeisters of this century.\n\n#bcpoli #cdnpoli', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [{'text': 'bcpoli', 'indices': [257, 264]}, {'text': 'cdnpoli', 'indices': [265, 273]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 270517917, 'id_str': '270517917', 'name': 'IntegrityBC', 'screen_name': 'INTEGRITYBC', 'location': 'British Columbia', 'description': 'IntegrityBC is a non-partisan, non-profit organization working with political parties and concerned citizens to ensure integrity and accountability in B.C.', 'url': 'http://t.co/UCrpKSgtNe', 'entities': {'url': {'urls': [{'url': 'http://t.co/UCrpKSgtNe', 'expanded_url': 'http://www.integritybc.ca', 'display_url': 'integritybc.ca', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6339, 'friends_count': 3417, 'listed_count': 92, 'created_at': 'Tue Mar 22 19:25:53 +0000 2011', 'favourites_count': 1835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270517917/1393379483', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 18, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,,,,6,0,False,False,,en
Thu Apr 04 17:16:48 +0000 2019,1113852935308333056,1113852935308333056,"RT @INTEGRITYBC: Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INTEGRITYBC', 'name': 'IntegrityBC', 'id': 270517917, 'id_str': '270517917', 'indices': [3, 15]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,"{'id': 74276700, 'id_str': '74276700', 'name': 'KM', 'screen_name': 'KM0331', 'location': 'Vancouver, BC', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 299, 'friends_count': 498, 'listed_count': 1, 'created_at': 'Mon Sep 14 21:56:01 +0000 2009', 'favourites_count': 28478, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11248, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/869311122754514944/rDznpnVj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/869311122754514944/rDznpnVj_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Thu Apr 04 16:10:44 +0000 2019', 'id': 1113836306247774208, 'id_str': '1113836306247774208', 'full_text': 'Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of the Liberal Party of Canada. Online amateur hour at the O.K. Corral brought to you by the worst Ottawa spinmeisters of this century.\n\n#bcpoli #cdnpoli', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [{'text': 'bcpoli', 'indices': [257, 264]}, {'text': 'cdnpoli', 'indices': [265, 273]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 270517917, 'id_str': '270517917', 'name': 'IntegrityBC', 'screen_name': 'INTEGRITYBC', 'location': 'British Columbia', 'description': 'IntegrityBC is a non-partisan, non-profit organization working with political parties and concerned citizens to ensure integrity and accountability in B.C.', 'url': 'http://t.co/UCrpKSgtNe', 'entities': {'url': {'urls': [{'url': 'http://t.co/UCrpKSgtNe', 'expanded_url': 'http://www.integritybc.ca', 'display_url': 'integritybc.ca', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6339, 'friends_count': 3417, 'listed_count': 92, 'created_at': 'Tue Mar 22 19:25:53 +0000 2011', 'favourites_count': 1835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270517917/1393379483', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 18, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,,,,6,0,False,False,,en
Thu Apr 04 16:54:51 +0000 2019,1113847410118127616,1113847410118127616,"RT @INTEGRITYBC: Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INTEGRITYBC', 'name': 'IntegrityBC', 'id': 270517917, 'id_str': '270517917', 'indices': [3, 15]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,"{'id': 16849022, 'id_str': '16849022', 'name': 'jfyfe', 'screen_name': 'jfyfe', 'location': 'Canada', 'description': 'Politics (Canada/US/Middle East/China,#TrumpRussia) & a little this&that- duplicate bridge player--Gold Life Master, prog-indep. PetPeeve: political corruption.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2764, 'friends_count': 4987, 'listed_count': 191, 'created_at': 'Sun Oct 19 07:14:01 +0000 2008', 'favourites_count': 29436, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 154081, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/883065088747347968/b6pzDlta_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/883065088747347968/b6pzDlta_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16849022/1462752646', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Thu Apr 04 16:10:44 +0000 2019', 'id': 1113836306247774208, 'id_str': '1113836306247774208', 'full_text': 'Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of the Liberal Party of Canada. Online amateur hour at the O.K. Corral brought to you by the worst Ottawa spinmeisters of this century.\n\n#bcpoli #cdnpoli', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [{'text': 'bcpoli', 'indices': [257, 264]}, {'text': 'cdnpoli', 'indices': [265, 273]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 270517917, 'id_str': '270517917', 'name': 'IntegrityBC', 'screen_name': 'INTEGRITYBC', 'location': 'British Columbia', 'description': 'IntegrityBC is a non-partisan, non-profit organization working with political parties and concerned citizens to ensure integrity and accountability in B.C.', 'url': 'http://t.co/UCrpKSgtNe', 'entities': {'url': {'urls': [{'url': 'http://t.co/UCrpKSgtNe', 'expanded_url': 'http://www.integritybc.ca', 'display_url': 'integritybc.ca', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6339, 'friends_count': 3417, 'listed_count': 92, 'created_at': 'Tue Mar 22 19:25:53 +0000 2011', 'favourites_count': 1835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270517917/1393379483', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 18, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,,,,6,0,False,False,,en
Thu Apr 04 16:18:38 +0000 2019,1113838295056666625,1113838295056666625,"RT @INTEGRITYBC: Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INTEGRITYBC', 'name': 'IntegrityBC', 'id': 270517917, 'id_str': '270517917', 'indices': [3, 15]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 212350812, 'id_str': '212350812', 'name': 'j.ponder', 'screen_name': 'jecpond', 'location': 'burnaby, b.c. canada', 'description': 'i am a widowded senior interested in local politics and i like to listen to radio talk shows.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 457, 'friends_count': 1524, 'listed_count': 12, 'created_at': 'Fri Nov 05 20:58:15 +0000 2010', 'favourites_count': 3399, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 38182, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848009048653914114/ZoslfGqY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848009048653914114/ZoslfGqY_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Thu Apr 04 16:10:44 +0000 2019', 'id': 1113836306247774208, 'id_str': '1113836306247774208', 'full_text': 'Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of the Liberal Party of Canada. Online amateur hour at the O.K. Corral brought to you by the worst Ottawa spinmeisters of this century.\n\n#bcpoli #cdnpoli', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [{'text': 'bcpoli', 'indices': [257, 264]}, {'text': 'cdnpoli', 'indices': [265, 273]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 270517917, 'id_str': '270517917', 'name': 'IntegrityBC', 'screen_name': 'INTEGRITYBC', 'location': 'British Columbia', 'description': 'IntegrityBC is a non-partisan, non-profit organization working with political parties and concerned citizens to ensure integrity and accountability in B.C.', 'url': 'http://t.co/UCrpKSgtNe', 'entities': {'url': {'urls': [{'url': 'http://t.co/UCrpKSgtNe', 'expanded_url': 'http://www.integritybc.ca', 'display_url': 'integritybc.ca', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6339, 'friends_count': 3417, 'listed_count': 92, 'created_at': 'Tue Mar 22 19:25:53 +0000 2011', 'favourites_count': 1835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270517917/1393379483', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 18, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,,,,6,0,False,False,,en
Thu Apr 04 16:12:14 +0000 2019,1113836684821405697,1113836684821405697,"RT @INTEGRITYBC: Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INTEGRITYBC', 'name': 'IntegrityBC', 'id': 270517917, 'id_str': '270517917', 'indices': [3, 15]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 16135612, 'id_str': '16135612', 'name': 'Peter Kelly 🇨🇦', 'screen_name': 'PeterKellyBC', 'location': 'Vancouver Island, BC', 'description': 'Politics and other interesting things  https://t.co/lPD9VidSID', 'url': 'https://t.co/oH3m3m2YI6', 'entities': {'url': {'urls': [{'url': 'https://t.co/oH3m3m2YI6', 'expanded_url': 'http://petesviewpoint.blogspot.ca/', 'display_url': 'petesviewpoint.blogspot.ca', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/lPD9VidSID', 'expanded_url': 'http://paypal.me/peterkellyBC', 'display_url': 'paypal.me/peterkellyBC', 'indices': [39, 62]}]}}, 'protected': False, 'followers_count': 2238, 'friends_count': 2255, 'listed_count': 73, 'created_at': 'Thu Sep 04 21:26:35 +0000 2008', 'favourites_count': 9607, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 61415, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1108572202314555393/jgmpK37f_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1108572202314555393/jgmpK37f_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16135612/1543817379', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Thu Apr 04 16:10:44 +0000 2019', 'id': 1113836306247774208, 'id_str': '1113836306247774208', 'full_text': 'Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of the Liberal Party of Canada. Online amateur hour at the O.K. Corral brought to you by the worst Ottawa spinmeisters of this century.\n\n#bcpoli #cdnpoli', 'truncated': False, 'display_text_range': [0, 273], 'entities': {'hashtags': [{'text': 'bcpoli', 'indices': [257, 264]}, {'text': 'cdnpoli', 'indices': [265, 273]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 270517917, 'id_str': '270517917', 'name': 'IntegrityBC', 'screen_name': 'INTEGRITYBC', 'location': 'British Columbia', 'description': 'IntegrityBC is a non-partisan, non-profit organization working with political parties and concerned citizens to ensure integrity and accountability in B.C.', 'url': 'http://t.co/UCrpKSgtNe', 'entities': {'url': {'urls': [{'url': 'http://t.co/UCrpKSgtNe', 'expanded_url': 'http://www.integritybc.ca', 'display_url': 'integritybc.ca', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6339, 'friends_count': 3417, 'listed_count': 92, 'created_at': 'Tue Mar 22 19:25:53 +0000 2011', 'favourites_count': 1835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270517917/1393379483', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 18, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,,,,6,0,False,False,,en
Thu Apr 04 16:10:44 +0000 2019,1113836306247774208,1113836306247774208,"Elizabeth May, Jagmeet Singh and Andrew Scheer must be thanking their lucky stars for the so-called digital influencers of the Liberal Party of Canada. Online amateur hour at the O.K. Corral brought to you by the worst Ottawa spinmeisters of this century.

#bcpoli #cdnpoli",False,"[0, 273]","{'hashtags': [{'text': 'bcpoli', 'indices': [257, 264]}, {'text': 'cdnpoli', 'indices': [265, 273]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,"{'id': 270517917, 'id_str': '270517917', 'name': 'IntegrityBC', 'screen_name': 'INTEGRITYBC', 'location': 'British Columbia', 'description': 'IntegrityBC is a non-partisan, non-profit organization working with political parties and concerned citizens to ensure integrity and accountability in B.C.', 'url': 'http://t.co/UCrpKSgtNe', 'entities': {'url': {'urls': [{'url': 'http://t.co/UCrpKSgtNe', 'expanded_url': 'http://www.integritybc.ca', 'display_url': 'integritybc.ca', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6339, 'friends_count': 3417, 'listed_count': 92, 'created_at': 'Tue Mar 22 19:25:53 +0000 2011', 'favourites_count': 1835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536302675659214848/UgzzpahW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270517917/1393379483', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,False,,,,6,18,False,False,,en
